,id,name,genres,publisher,year,page_count,purchase_link,price,avg_rating,num_ratings,maturity_rating,language,description,image,authors,AuthorConnections,PublisherConnections
241,241,Goodnight Desdemona (Good Morning Juliet) (Play),['Drama'],Vintage Canada,2012-10-23,112.0,,,4.5,2.0,NOT_MATURE,en,"Goodnight Desdemona (Good Morning Juliet) is an exuberant comedy and feminist revisioning of Shakespeare’s Othello and Romeo and Juliet. It takes us from a dusty office in Canada’s Queen’s University, into the fraught and furious worlds of two of Shakespeare’s best-known tragedies, and turns them upside-down. Constance Ledbelly is the beleaguered “spinster” academic, and unlikely heroine who embarks on a quest for Shakespearean origins and, ultimately, her own identity. When she deciphers an ancient and neglected manuscript, Constance is propelled through a very modern rabbit hole and lands smack in the middle of the tragic turning points of each play in turn. Her attempts to save first Desdemona, then Juliet, from their harrowing fates, result in a wild unpredictable ride through comedy and near-tragedy, as mild-mannered Constance learns to love, sword-fight, dance Renaissance-style, and master a series of disguises… Goodnight Desdemona (Good Morning Juliet) a gender-bendy, big-hearted and crazily intelligent romp, where irony and anger sing in perfect harmony with innocence and poignancy.",http://books.google.com/books/content?id=NhksXJIwbuEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Ann-Marie MacDonald'],[79],[]
242,242,Belle Moral,['Drama'],Vintage Canada,2010-10-22,160.0,,,3.0,1.0,NOT_MATURE,en,"In Belle Moral: A Natural History, we are steeped in a world on the cusp between magic and art, and science and madness. Set in 1899 just outside Edinburgh, the play unfolds in the venerable estate known as Belle Moral, home to Pearl MacIsaac, an avid amateur paleontologist and proud “new woman”; her maiden Aunt Flora, a sweetly maternal figure who nonetheless keeps an iron-grip on her set of keys; and a staff of quirky household retainers who seem to know more than they are willing say. As Pearl steels herself for the reading of her late father’s will and the inevitable arrival of her wayward younger brother, Victor, she also does her best to dismiss the sinister signs that her home may house another occupant…one whose existence her aunt and the good Doctor Reid seem determined to keep secret. This dark yet redemptive gothic comedy is a story both of family secrets that come to life, and the birth pangs of the modern era--but above all, it is truly a play of morals. Reaching out in two directions to reconcile the extremes of rationalism and romanticism, Belle Moral embraces a complex range of thought with Ann-Marie MacDonald’s incisive insight and trademark wit. * * * * * * * * * * Copyright © 2005 A. M. MacDonald Holdings Inc. CAUTION: Professionals and amateurs are hereby warned that BELLE MORAL is subject to a royalty. It is fully protected under the copyright laws of the United States, Canada, United Kingdom, and all British Commonwealth countries, and of all countries covered by the International Copyright Union, the Pan-American Copyright Convention, and the Universal Copyright Convention. All performance rights, including professional, amateur, motion picture, recitation, public reading, radio broadcasting, television, video or sound taping, all other forms of mechanical or electronic reproduction, such as information storage and retrieval systems and photocopying, and rights of translation into foreign languages, are strictly reserved. Inquiries concerning the performance rights should be directed as follows: Lorraine Wells and Company Talent Management Inc., 10 St. Mary Street, Suite 320, Toronto, Ontario M4Y 1P9, (416) 413-1676 / fax (416) 413-1680.",http://books.google.com/books/content?id=AAxcgFV36xYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Ann-Marie MacDonald'],[79],[]
243,243,Adult Onset,['Families'],,2014-09-30,400.0,,,3.5,14.0,NOT_MATURE,en,"From the acclaimed, bestselling author of 2 beloved classics, Adult Onset is a powerful drama about motherhood, the dark undercurrents that break and hold families together, and the power and pressures of love. Mary Rose MacKinnon--nicknamed MR or ""Mister""--is a successful YA author who has made enough from her writing to semi-retire in her early 40s. She lives in a comfortable Toronto neighbourhood with her partner, Hilary, a busy theatre director, and their 2 young children, Matthew and Maggie, trying valiantly and often hilariously to balance her creative pursuits with domestic demands, and the various challenges that (mostly) solo parenting presents. As a child, Mary Rose suffered from an illness, long since cured and ""filed separately"" in her mind. But as her frustrations mount, she experiences a flare-up of forgotten symptoms which compel her to rethink her memories of her own childhood and her relationship with her parents. With her world threatening to unravel, the spectre of domestic violence raises its head with dangerous implications for her life and that of her own children.",http://books.google.com/books/content?id=IZbtoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Ann-Marie MacDonald'],[79],[]
244,244,The Arab's Mouth,['Drama'],Blizzard Pub Limited,1995,79.0,,,,,NOT_MATURE,en,,http://books.google.com/books/content?id=6rkfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Ann-Marie MacDonald'],[79],[]
245,245,Searing Indictment of Evil in Hitler's Germany,['Fiction'],Penguin,1995,263.0,,,4.0,6.0,NOT_MATURE,en,"A searing indictment of evil in Hitler's Germany. Hendrik Hofgen is a man obsessed with becoming a famous actor. When the Nazis come to power in Germany, he willingly renounces his Communist past and deserts his wife and mistress in order to keep on performing. His diabolical performance as Mephistopheles in Faust proves to be the stepping-stone he yearned for: attracting the attention of Hermann Göring, it wins Hofgen an appointment as head of the State Theatre. The rewards - the respect of the public, a castle - like villa, a uplace in Berlin's highest circles - are beyond his wildest dreams. But the moral consequences of his betrayals begin to haunt him, turning his dreamworld into a nightmare.",http://books.google.com/books/content?id=0vkt3vgoBLYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Klaus Mann'],[80],[]
246,246,The Given,['Poetry'],McClelland & Stewart,2014-05-06,136.0,https://play.google.com/store/books/details?id=hkLqb4Qf_QQC&rdid=book-hkLqb4Qf_QQC&rdot=1&source=gbs_api,11.99,,,NOT_MATURE,en,"Winner of the Dorothy Livesay Poery Prize Finalist for the Pat Lowther Memorial Award “You remember — what is it you remember? / the feel of home, that moment of coming into your body. . . ” So begins Daphne Marlatt’s haunting and multi-layered long poem, which reads with all the urgency and depth of a novel. Set in present-day and 1950s Vancouver, The Given begins with the news of a mother’s death, then opens up to become an intricate tapestry of lives, as Marlatt deftly interweaves the past with the present, replicating the arc of memory itself, while questing for — and questioning — the meaning of home and identity. Circling around the narrator’s mother — theatrical, troubled, imprisoned in the small existence of a 1950s housewife, and a persistent presence in the lives of others — The Given is a ceremony performed for her, and for all “those who have left, who go on burning in us.” In luminous, deeply resonant fragments, Marlatt resoundingly answers the drive to live with deep attention in a now that is, for all of us, “tangled in the past.”",http://books.google.com/books/content?id=hkLqb4Qf_QQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Daphne Marlatt'],[81],[331]
247,247,Salvage,['Poetry'],Red Deer Press,1991,119.0,,,,,NOT_MATURE,en,"A scrutiny of the fragments of the author's history and re-envisioning of them from a feminist perspective, a gesture that salvages a past.",http://books.google.com/books/content?id=SwRbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Daphne Marlatt'],[81],[]
248,248,Ana Historic,['Fiction'],House of Anansi,2013-07-22,168.0,https://play.google.com/store/books/details?id=5AyNAgAAQBAJ&rdid=book-5AyNAgAAQBAJ&rdot=1&source=gbs_api,14.95,,,MATURE,en,"A classic of Canadian literature, here is the A List edition of Daphne Marlatt’s utterly original novel about rescuing a forgotten woman from obscurity. Featuring a new introduced by celebrated author Lynn Crosbie. Ana Historic is the story of Mrs. Richards, a woman of no history, who appears briefly in 1873 in the civic archives of Vancouver. It is also the story of Annie, a contemporary, who becomes obsessed with the possibilities of Mrs. Richards’s life.",http://books.google.com/books/content?id=5AyNAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Daphne Marlatt'],[81],[]
249,249,Steveston,['Poetry'],,2001,107.0,,,,,NOT_MATURE,en,"A new edition of this beloved favourite, by two of Canada's finest poets and photographers, with a new poem by Marlatt based on present-day Steveston and nine additional photos by Minden from his original portfolio. For all the newness of this edition, Steveston retains its old magic: with Marlatt's long lines recreating the ebb and flow of the Fraser River, the sense of the two artists outside the mainly Japanese-Canadian community, but also through their art evoking the multiple layers of community, the traces and erasures of presence.",http://books.google.com/books/content?id=GpQfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"['Daphne Marlatt', 'Robert Minden']",[81],[]
250,250,Taken,['Fiction'],House of Anansi,1996,132.0,,,,,NOT_MATURE,en,"""In this graceful, haunting, and evocative novel, the Gulf War becomes a touch-stone for Suzanne's meditation on her mother's life in World War II. Taken is a tribute to women whose lives have been taken over, or even taken, by war. In the end, out of the wreckage of grief and power, love and lightÑhowever changedÑendure.""",http://books.google.com/books/content?id=w9qhaPLJ0RkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Daphne Marlatt'],[81],[]
251,251,Touch to My Tongue,['Canadian poetry'],,1984,53.0,,,,,NOT_MATURE,en,,http://books.google.com/books/content?id=G5QfAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Daphne Marlatt'],[81],[]
252,252,Rivering,['Poetry'],Wilfrid Laurier Univ. Press,2014-04-23,96.0,https://play.google.com/store/books/details?id=bqnmAwAAQBAJ&rdid=book-bqnmAwAAQBAJ&rdot=1&source=gbs_api,11.99,,,NOT_MATURE,en,"Opening doors, dreaming awake, tracing networks of music and meaning, Marlatt’s poetry stands out as an essential engagement with what matters to anyone writing with a social-environmental conscience. Rivering includes poems inspired by the village of Steveston where, before the war, a Japanese-Canadian community lived within the rhythms of salmon on the Fraser River delta. Also gathered into Rivering: lesbian love poetry from Touch to my Tongue; a transformance of Nicole Brossard’s Mauve; passages from The Given, winner of the 2009 Dorothy Livesay Poetry Prize; a traditional “Kuri” song from the Noh drama, The Gull; and an unpublished excerpt from the chamber opera “Shadow Catch.” Difficult, beautiful, heart-breaking realities of the twenty-first century are urgently immediate in selections from Liquidities: Vancouver Poems Then and Now. All of the poems speak to Marlatt’s poetics of place and of language as passage between distant or disparate human beings, and between human beings and the more-than-human world. The selections are framed by Susan Knutson’s deeply attentive critical introduction and by Marlatt’s “immediacies of writing,” a new lyrical essay investigating the act of writing. Closing with a walking meditation situated by her Buddhist practice, Rivering is both a “pocket Marlatt” and an introduction to one of the best poets of our time.",http://books.google.com/books/content?id=bqnmAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,['Daphne Marlatt'],[81],[]
